# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f          
       1.893313436231e+01       1.895746740687e-01       3.248816728921e+03       1.141378533840e-02       1.212798301395e+04       6.084333147766e+02       2.417487149608e+05       7.063706711231e+02       4.347104789454e-07       2.158994127745e-05       1.079497063873e-04       3.001268297296e-07       1.302744849734e-04       5.034790288929e-02       9.962324575810e-01 
       1.879433291906e+01       1.915819789862e-01       3.261041590034e+03       1.129455397929e-02       1.211575815283e+04       6.120821652530e+02       2.398233504440e+05       7.075099633266e+02       4.227281936442e-07       2.114205944308e-05       1.057102972154e-04       2.918541851200e-07       1.275669390372e-04       5.069962136663e-02       9.962585933183e-01 
       1.865649798985e+01       1.936104740895e-01       3.273309478672e+03       1.117656965380e-02       1.210349026420e+04       6.157500827688e+02       2.379122320484e+05       7.086493812756e+02       4.110761852246e-07       2.070346885678e-05       1.035173442839e-04       2.838095657323e-07       1.249156988917e-04       5.105380618143e-02       9.962845484306e-01 
       1.851962284472e+01       1.956603827962e-01       3.285620544606e+03       1.105981929322e-02       1.209117919826e+04       6.194371322873e+02       2.360152576980e+05       7.097889241277e+02       3.997453500395e-07       2.027397677370e-05       1.013698838685e-04       2.759866863516e-07       1.223195926786e-04       5.141047462827e-02       9.963103241566e-01 
       1.838370080053e+01       1.977319308785e-01       3.297974938136e+03       1.094428996621e-02       1.207882480473e+04       6.231433785029e+02       2.341323260370e+05       7.109285910459e+02       3.887268353708e-07       1.985339444737e-05       9.926697223684e-05       2.683794350062e-07       1.197774729546e-04       5.176964412300e-02       9.963359217269e-01 
       1.824872522070e+01       1.998253464882e-01       3.310372810087e+03       1.082996887741e-02       1.206642693278e+04       6.268688858318e+02       2.322633364248e+05       7.120683811986e+02       3.780120325132e-07       1.944153704684e-05       9.720768523418e-05       2.609818681920e-07       1.172882161817e-04       5.213133220359e-02       9.963613423636e-01 
       1.811468951484e+01       2.019408601812e-01       3.322814311819e+03       1.071684336599e-02       1.205398543105e+04       6.306137184018e+02       2.304081889309e+05       7.132082937595e+02       3.675925700480e-07       1.903822357539e-05       9.519111787695e-05       2.537882062293e-07       1.148507222286e-04       5.249555653099e-02       9.963865872807e-01 
       1.798158713846e+01       2.040787049435e-01       3.335299595222e+03       1.060490090418e-02       1.204150014765e+04       6.343779400431e+02       2.285667843304e+05       7.143483279076e+02       3.574603073030e-07       1.864327679104e-05       9.321638395521e-05       2.467928287472e-07       1.124639138823e-04       5.286233489002e-02       9.964116576838e-01 
       1.784941159265e+01       2.062391162165e-01       3.347828812719e+03       1.049412909593e-02       1.202897093015e+04       6.381616142778e+02       2.267390240984e+05       7.154884828274e+02       3.476073279923e-07       1.825652312863e-05       9.128261564313e-05       2.399902702925e-07       1.101267363700e-04       5.323168519017e-02       9.964365547705e-01 
       1.771815642371e+01       2.084223319227e-01       3.360402117273e+03       1.038451567547e-02       1.201639762560e+04       6.419648043101e+02       2.249248104054e+05       7.166287577084e+02       3.380259340310e-07       1.787779262354e-05       8.938896311769e-05       2.333752160593e-07       1.078381568913e-04       5.360362546654e-02       9.964612797303e-01 
       1.758781522293e+01       2.106285924923e-01       3.373019662382e+03       1.027604850596e-02       1.200378008049e+04       6.457875730160e+02       2.231240461128e+05       7.177691517455e+02       3.287086395216e-07       1.750691883702e-05       8.753459418512e-05       2.269424977370e-07       1.055971641594e-04       5.397817388069e-02       9.964858337446e-01 
       1.745838162619e+01       2.128581408892e-01       3.385681602084e+03       1.016871557812e-02       1.199111814078e+04       6.496299829326e+02       2.213366347673e+05       7.189096641388e+02       3.196481649046e-07       1.714373878306e-05       8.571869391530e-05       2.206870894726e-07       1.034027679527e-04       5.435534872155e-02       9.965102179868e-01 
       1.732984931369e+01       2.151112226378e-01       3.398388090961e+03       1.006250500888e-02       1.197841165191e+04       6.534920962479e+02       2.195624805968e+05       7.200502940934e+02       3.108374312715e-07       1.678809285671e-05       8.394046428355e-05       2.146041039432e-07       1.012539986755e-04       5.473516840627e-02       9.965344336224e-01 
       1.720221200963e+01       2.173880858502e-01       3.411139284136e+03       9.957405040055e-03       1.196566045873e+04       6.573739747897e+02       2.178014885051e+05       7.211910408196e+02       3.022695548343e-07       1.643982476399e-05       8.219912381996e-05       2.086887885386e-07       9.914990692733e-05       5.511765148116e-02       9.965584818091e-01 
       1.707546348191e+01       2.196889812532e-01       3.423935337280e+03       9.853404037004e-03       1.195286440559e+04       6.612756800151e+02       2.160535640675e+05       7.223319035331e+02       2.939378415467e-07       1.609878145320e-05       8.049390726601e-05       2.029365216476e-07       9.708956308241e-05       5.550281662258e-02       9.965823636965e-01 
       1.694959754184e+01       2.220141622160e-01       3.436776406609e+03       9.750490487354e-03       1.194002333626e+04       6.651972729989e+02       2.143186135260e+05       7.234728814542e+02       2.858357818750e-07       1.576481304764e-05       7.882406523819e-05       1.973428090474e-07       9.507205687675e-05       5.589068263786e-02       9.966060804268e-01 
       1.682460804380e+01       2.243638847781e-01       3.449662648892e+03       9.648652999695e-03       1.192713709398e+04       6.691388144227e+02       2.125965437848e+05       7.246139738087e+02       2.779570457115e-07       1.543777277975e-05       7.718886389876e-05       1.919032803919e-07       9.309649700462e-05       5.628126846619e-02       9.966296331341e-01 
       1.670048888497e+01       2.267384076771e-01       3.462594221445e+03       9.547880302299e-03       1.191420552142e+04       6.731003645635e+02       2.108872624052e+05       7.257551798270e+02       2.702954774293e-07       1.511751692664e-05       7.558758463321e-05       1.866136857982e-07       9.116201072308e-05       5.667459317959e-02       9.966530229450e-01 
       1.657723400502e+01       2.291379923776e-01       3.475571282140e+03       9.448161241867e-03       1.190122846073e+04       6.770819832820e+02       2.091906776014e+05       7.268964987449e+02       2.628450910730e-07       1.480390474689e-05       7.401952373447e-05       1.814698925250e-07       8.926774346496e-05       5.707067598380e-02       9.966762509785e-01 
       1.645483738582e+01       2.315629030997e-01       3.488593989404e+03       9.349484782267e-03       1.188820575346e+04       6.810837300108e+02       2.075066982359e+05       7.280379298027e+02       2.556000656819e-07       1.449679841874e-05       7.248399209369e-05       1.764678817448e-07       8.741285845985e-05       5.746953621925e-02       9.966993183460e-01 
       1.633329305115e+01       2.340134068478e-01       3.501662502220e+03       9.251840003307e-03       1.187513724065e+04       6.851056637424e+02       2.058352338148e+05       7.291794722461e+02       2.485547407419e-07       1.419606297947e-05       7.098031489736e-05       1.716037454034e-07       8.559653636297e-05       5.787119336199e-02       9.967222261513e-01 
       1.621259506639e+01       2.364897734406e-01       3.514776980131e+03       9.155216099506e-03       1.186202276274e+04       6.891478430175e+02       2.041761944833e+05       7.303211253254e+02       2.417036117636e-07       1.390156626616e-05       6.950783133079e-05       1.668736831667e-07       8.381797489188e-05       5.827566702462e-02       9.967449754908e-01 
       1.609273753826e+01       2.389922755399e-01       3.527937583241e+03       9.059602378884e-03       1.184886215963e+04       6.932103259123e+02       2.025294910215e+05       7.314628882959e+02       2.350413259812e-07       1.361317885754e-05       6.806589428772e-05       1.622739994520e-07       8.207638847070e-05       5.868297695729e-02       9.967675674534e-01 
       1.597371461449e+01       2.415211886813e-01       3.541144472215e+03       8.964988261765e-03       1.183565527065e+04       6.972931700260e+02       2.008950348396e+05       7.326047604176e+02       2.285626781705e-07       1.333077401718e-05       6.665387008592e-05       1.578011005399e-07       8.037100788181e-05       5.909314304864e-02       9.967900031206e-01 
       1.585552048358e+01       2.440767913040e-01       3.554397808285e+03       8.871363279592e-03       1.182240193458e+04       7.013964324685e+02       1.992727379735e+05       7.337467409554e+02       2.222626065826e-07       1.305422763774e-05       6.527113818870e-05       1.534514917674e-07       7.870107992479e-05       5.950618532677e-02       9.968122835666e-01 
       1.573814937449e+01       2.466593647819e-01       3.567697753250e+03       8.778717073753e-03       1.180910198962e+04       7.055201698473e+02       1.976625130808e+05       7.348888291790e+02       2.161361889887e-07       1.278341818645e-05       6.391709093225e-05       1.492217747968e-07       7.706586708249e-05       5.992212396021e-02       9.968344098585e-01 
       1.562159555636e+01       2.492691934537e-01       3.581044469478e+03       8.687039394422e-03       1.179575527339e+04       7.096644382543e+02       1.960642734361e+05       7.360310243629e+02       2.101786388345e-07       1.251822665172e-05       6.259113325860e-05       1.451086449614e-07       7.546464719412e-05       6.034097925894e-02       9.968563830558e-01 
       1.550585333823e+01       2.519065646551e-01       3.594438119905e+03       8.596320099412e-03       1.178236162296e+04       7.138292932530e+02       1.944779329266e+05       7.371733257861e+02       2.043853015009e-07       1.225853649081e-05       6.129268245407e-05       1.411088886828e-07       7.389671313507e-05       6.076277167534e-02       9.968782042111e-01 
       1.539091706877e+01       2.545717687496e-01       3.607878868042e+03       8.506549153038e-03       1.176892087483e+04       7.180147898649e+02       1.929034060482e+05       7.383157327326e+02       1.987516506669e-07       1.200423357864e-05       6.002116789322e-05       1.372193809610e-07       7.236137250350e-05       6.118752180522e-02       9.968998743698e-01 
       1.527678113601e+01       2.572650991611e-01       3.621366877976e+03       8.417716624993e-03       1.175543286489e+04       7.222209825555e+02       1.913406079009e+05       7.394582444909e+02       1.932732847736e-07       1.175520615762e-05       5.877603078811e-05       1.334370829322e-07       7.085794731344e-05       6.161525038881e-02       9.969213945700e-01 
       1.516343996705e+01       2.599868524053e-01       3.634902314369e+03       8.329812689241e-03       1.174189742850e+04       7.264479252212e+02       1.897894541848e+05       7.406008603541e+02       1.879459235853e-07       1.151134478854e-05       5.755672394268e-05       1.297590394947e-07       6.938577369430e-05       6.204597831177e-02       9.969427658431e-01 
       1.505088802778e+01       2.627373281232e-01       3.648485342463e+03       8.242827622909e-03       1.172831440041e+04       7.306956711746e+02       1.882498611955e+05       7.417435796200e+02       1.827654048451e-07       1.127254230247e-05       5.636271151233e-05       1.261823770006e-07       6.794420159664e-05       6.247972660621e-02       9.969639892133e-01 
       1.493911982264e+01       2.655168291133e-01       3.662116128078e+03       8.156751805209e-03       1.171468361479e+04       7.349642731308e+02       1.867217458204e+05       7.428864015910e+02       1.777276810234e-07       1.103869375368e-05       5.519346876842e-05       1.227043010101e-07       6.653259450413e-05       6.291651645174e-02       9.969850656977e-01 
       1.482812989433e+01       2.683256613653e-01       3.675794837621e+03       8.071575716352e-03       1.170100490525e+04       7.392537831926e+02       1.852050255344e+05       7.440293255739e+02       1.728288161552e-07       1.080969637353e-05       5.404848186765e-05       1.193220941083e-07       6.515032915145e-05       6.335636917648e-02       9.970059963069e-01 
       1.471791282355e+01       2.711641340936e-01       3.689521638082e+03       7.987289936491e-03       1.168727810479e+04       7.435642528361e+02       1.836996183956e+05       7.451723508802e+02       1.680649827653e-07       1.058544952526e-05       5.292724762631e-05       1.160331137825e-07       6.379679524812e-05       6.379930625810e-02       9.970267820441e-01 
       1.460846322874e+01       2.740325597711e-01       3.703296697037e+03       7.903885144661e-03       1.167350304583e+04       7.478957328956e+02       1.822054430414e+05       7.463154768258e+02       1.634324588778e-07       1.036585465982e-05       5.182927329908e-05       1.128347903572e-07       6.247139520813e-05       6.424534932489e-02       9.970474239062e-01 
       1.449977576580e+01       2.769312541640e-01       3.717120182652e+03       7.821352117740e-03       1.165967956022e+04       7.522482735490e+02       1.807224186844e+05       7.474587027312e+02       1.589276251080e-07       1.015081527250e-05       5.075407636252e-05       1.097246249868e-07       6.117354388512e-05       6.469452015678e-02       9.970679228830e-01 
       1.439184512784e+01       2.798605363660e-01       3.730992263684e+03       7.739681729418e-03       1.164580747918e+04       7.566219243018e+02       1.792504651083e+05       7.486020279212e+02       1.545469618351e-07       9.940236860610e-06       4.970118430305e-05       1.067001877029e-07       5.990266831320e-05       6.514684068646e-02       9.970882799577e-01 
       1.428466604495e+01       2.828207288335e-01       3.744913109484e+03       7.658864949172e-03       1.163188663338e+04       7.610167339724e+02       1.777895026640e+05       7.497454517250e+02       1.502870464517e-07       9.734026881848e-06       4.867013440924e-05       1.037591155161e-07       5.865820745306e-05       6.560233300039e-02       9.971084961068e-01 
       1.417823328387e+01       2.858121574213e-01       3.758882889997e+03       7.578892841262e-03       1.161791685287e+04       7.654327506757e+02       1.763394522655e+05       7.508889734764e+02       1.461445506903e-07       9.532094713705e-06       4.766047356852e-05       1.008991105697e-07       5.743961194349e-05       6.606101933991e-02       9.971285723002e-01 
       1.407254164782e+01       2.888351514182e-01       3.772901775764e+03       7.499756563729e-03       1.160389796710e+04       7.698700218077e+02       1.749002353862e+05       7.520325925133e+02       1.421162380227e-07       9.334351613606e-06       4.667175806803e-05       9.811793834445e-08       5.624634385800e-05       6.652292210234e-02       9.971485095010e-01 
       1.396758597618e+01       2.918900435830e-01       3.786969937929e+03       7.421447367406e-03       1.158982980494e+04       7.743285940288e+02       1.734717740547e+05       7.531763081781e+02       1.381989611315e-07       9.140710679924e-06       4.570355339962e-05       9.541342591265e-08       5.507787646659e-05       6.698806384203e-02       9.971683086660e-01 
       1.386336114427e+01       2.949771701816e-01       3.801087548234e+03       7.343956594941e-03       1.157571219463e+04       7.788085132479e+02       1.720539908510e+05       7.543201198176e+02       1.343896594508e-07       8.951086813784e-06       4.475543406892e-05       9.278346024058e-08       5.393369400240e-05       6.745646727150e-02       9.971879707454e-01 
       1.375986206310e+01       2.980968710232e-01       3.815254779027e+03       7.267275679832e-03       1.156154496384e+04       7.833098246053e+02       1.706468089026e+05       7.554640267826e+02       1.306853567753e-07       8.765396681670e-06       4.382698340835e-05       9.022598653754e-08       5.281329143333e-05       6.792815526254e-02       9.972074966829e-01 
       1.365708367910e+01       3.012494894985e-01       3.829471803259e+03       7.191396145465e-03       1.154732793961e+04       7.878325724562e+02       1.692501518809e+05       7.566080284284e+02       1.270831589352e-07       8.583558678798e-06       4.291779339399e-05       8.773900665049e-08       5.171617423837e-05       6.840315084732e-02       9.972268874158e-01 
       1.355502097391e+01       3.044353726167e-01       3.843738794491e+03       7.116309604171e-03       1.153306094838e+04       7.923768003533e+02       1.678639439970e+05       7.577521241144e+02       1.235802515343e-07       8.405492893259e-06       4.202746446629e-05       8.532057750287e-08       5.064185818859e-05       6.888147721951e-02       9.972461438751e-01 
       1.345366896408e+01       3.076548710439e-01       3.858055926893e+03       7.042007756285e-03       1.151874381598e+04       7.969425510296e+02       1.664881099982e+05       7.588963132043e+02       1.201738977520e-07       8.231121070900e-06       4.115560535450e-05       8.296880957654e-08       4.958986913273e-05       6.936315773543e-02       9.972652669853e-01 
       1.335302270091e+01       3.109083391420e-01       3.872423375247e+03       6.968482389222e-03       1.150437636762e+04       8.015298663810e+02       1.651225751643e+05       7.600405950659e+02       1.168614362044e-07       8.060366580931e-06       4.030183290466e-05       8.068186543551e-08       4.855974278723e-05       6.984821591516e-02       9.972842576648e-01 
       1.325307727010e+01       3.141961350068e-01       3.886841314950e+03       6.895725376562e-03       1.148995842792e+04       8.061387874477e+02       1.637672653034e+05       7.611849690713e+02       1.136402788655e-07       7.893154382254e-06       3.946577191127e-05       7.845795829034e-08       4.755102453068e-05       7.033667544374e-02       9.973031168255e-01 
       1.315382779161e+01       3.175186205084e-01       3.901309922013e+03       6.823728677134e-03       1.147548982086e+04       8.107693543971e+02       1.624221067488e+05       7.623294345965e+02       1.105079090445e-07       7.729410990480e-06       3.864705495240e-05       7.629535060215e-08       4.656326920253e-05       7.082856017228e-02       9.973218453734e-01 
       1.305526941937e+01       3.208761613300e-01       3.915829373068e+03       6.752484334127e-03       1.146097036980e+04       8.154216065047e+02       1.610870263550e+05       7.634739910218e+02       1.074618794204e-07       7.569064445640e-06       3.784532222820e-05       7.419235272512e-08       4.559604090598e-05       7.132389411913e-02       9.973404442081e-01 
       1.295739734104e+01       3.242691270087e-01       3.930399845367e+03       6.681984474196e-03       1.144639989750e+04       8.200955821358e+02       1.597619514939e+05       7.646186377315e+02       1.044998101292e-07       7.412044280559e-06       3.706022140279e-05       7.214732158634e-08       4.464891281507e-05       7.182270147107e-02       9.973589142231e-01 
       1.286020677780e+01       3.276978909759e-01       3.945021516783e+03       6.612221306588e-03       1.143177822609e+04       8.247913187264e+02       1.584468100516e+05       7.657633741139e+02       1.016193869050e-07       7.258281489889e-06       3.629140744944e-05       7.015865940212e-08       4.372146698564e-05       7.232500658449e-02       9.973772563059e-01 
       1.276369298411e+01       3.311628305982e-01       3.959694565815e+03       6.543187122265e-03       1.141710517705e+04       8.295088527645e+02       1.571415304243e+05       7.669081995614e+02       9.881835927159e-08       7.107708499784e-06       3.553854249892e-05       6.822481242966e-08       4.281329417040e-05       7.283083398657e-02       9.973954713378e-01 
       1.266785124746e+01       3.346643272192e-01       3.974419171590e+03       6.474874293051e-03       1.140238057128e+04       8.342482197701e+02       1.558460415152e+05       7.680531134705e+02       9.609453878430e-08       6.960259138204e-06       3.480129569102e-05       6.634426975310e-08       4.192399363776e-05       7.334020837647e-02       9.974135601944e-01 
       1.257267688817e+01       3.382027662012e-01       3.989195513864e+03       6.407275270775e-03       1.138760422900e+04       8.390094542760e+02       1.545602727306e+05       7.691981152414e+02       9.344579732019e-08       6.815868605836e-06       3.407934302918e-05       6.451556210307e-08       4.105317299444e-05       7.385315462657e-02       9.974315237449e-01 
       1.247816525912e+01       3.417785369674e-01       4.004023773023e+03       6.340382586433e-03       1.137277596985e+04       8.437925898077e+02       1.532841539765e+05       7.703432042785e+02       9.087006541534e-08       6.674473447613e-06       3.337236723807e-05       6.273726070875e-08       4.020044801181e-05       7.436969778364e-02       9.974493628529e-01 
       1.238431174557e+01       3.453920330450e-01       4.018904130087e+03       6.274188849353e-03       1.135789561278e+04       8.485976588631e+02       1.520176156551e+05       7.714883799900e+02       8.836533064799e-08       6.536011524835e-06       3.268005762417e-05       6.100797618158e-08       3.936544245584e-05       7.488986307009e-02       9.974670783760e-01 
       1.229111176490e+01       3.490436521084e-01       4.033836766715e+03       6.208686746368e-03       1.134296297615e+04       8.534246928918e+02       1.507605886612e+05       7.726336417882e+02       8.592963606627e-08       6.400421987854e-06       3.200210993927e-05       5.932635742977e-08       3.854778792062e-05       7.541367588520e-02       9.974846711660e-01 
       1.219856076642e+01       3.527337960225e-01       4.048821865199e+03       6.143869041003e-03       1.132797787767e+04       8.582737222750e+02       1.495130043791e+05       7.737789890889e+02       8.356107865920e-08       6.267645249338e-06       3.133822624669e-05       5.769109060267e-08       3.774712366529e-05       7.594116180635e-02       9.975021420689e-01 
       1.210665423110e+01       3.564628708874e-01       4.063859608476e+03       6.079728572668e-03       1.131294013439e+04       8.631447763035e+02       1.482747946786e+05       7.749244213122e+02       8.125780786995e-08       6.137622958083e-06       3.068811479042e-05       5.610089806426e-08       3.696309645443e-05       7.647234659028e-02       9.975194919247e-01 
       1.201538767139e+01       3.602312870828e-01       4.078950180123e+03       6.016258255858e-03       1.129784956275e+04       8.680378831571e+02       1.470458919122e+05       7.760699378817e+02       7.901802414996e-08       6.010297973370e-06       3.005148986685e-05       5.455453739499e-08       3.619536040177e-05       7.700725617434e-02       9.975367215680e-01 
       1.192475663099e+01       3.640394593129e-01       4.094093764362e+03       5.953451079362e-03       1.128270597851e+04       8.729530698825e+02       1.458262289112e+05       7.772155382250e+02       7.683997755297e-08       5.885614339854e-06       2.942807169927e-05       5.305080042103e-08       3.544357681710e-05       7.754591667776e-02       9.975538318275e-01 
       1.183475668462e+01       3.678878066523e-01       4.109290546062e+03       5.891300105483e-03       1.126750919681e+04       8.778903623714e+02       1.446157389827e+05       7.783612217734e+02       7.472196636783e-08       5.763517262973e-06       2.881758631486e-05       5.158851227037e-08       3.470741405648e-05       7.808835440292e-02       9.975708235263e-01 
       1.174538343781e+01       3.717767525918e-01       4.124540710743e+03       5.829798469265e-03       1.125225903213e+04       8.828497853383e+02       1.434143559060e+05       7.795069879620e+02       7.266233578892e-08       5.643953084868e-06       2.821976542434e-05       5.016653045488e-08       3.398654737545e-05       7.863459583666e-02       9.975876974819e-01 
       1.165663252671e+01       3.757067250852e-01       4.139844444574e+03       5.768939377724e-03       1.123695529829e+04       8.878313622980e+02       1.422220139296e+05       7.806528362295e+02       7.065947662330e-08       5.526869260804e-06       2.763434630402e-05       4.878374397771e-08       3.328065878542e-05       7.918466765151e-02       9.976044545062e-01 
       1.156849961784e+01       3.796781565959e-01       4.155201934380e+03       5.708716109095e-03       1.122159780849e+04       8.928351155425e+02       1.410386477675e+05       7.817987660185e+02       6.871182403344e-08       5.412214336077e-06       2.706107168038e-05       4.743907246524e-08       3.258943691296e-05       7.973859670709e-02       9.976210954056e-01 
       1.148098040789e+01       3.836914841451e-01       4.170613367642e+03       5.649122012079e-03       1.120618637523e+04       8.978610661181e+02       1.398641925964e+05       7.829447767752e+02       6.681785631461e-08       5.299937923401e-06       2.649968961700e-05       4.613146532303e-08       3.191257686204e-05       8.029641005131e-02       9.976376209809e-01 
       1.139407062353e+01       3.877471493589e-01       4.186078932498e+03       5.590150505106e-03       1.119072081037e+04       9.029092338015e+02       1.386985840519e+05       7.840908679495e+02       6.497609370601e-08       5.189990680767e-06       2.594995340384e-05       4.485990091498e-08       3.124978007922e-05       8.085813492178e-02       9.976540320275e-01 
       1.130776602117e+01       3.918455985177e-01       4.201598817747e+03       5.531795075597e-03       1.117520092512e+04       9.079796370764e+02       1.375417582259e+05       7.852370389949e+02       6.318509723461e-08       5.082324289757e-06       2.541162144879e-05       4.362338576512e-08       3.060075422154e-05       8.142379874711e-02       9.976703293354e-01 
       1.122206238678e+01       3.959872826048e-01       4.217173212852e+03       5.474049279241e-03       1.115962653002e+04       9.130722931089e+02       1.363936516630e+05       7.863832893686e+02       6.144346759091e-08       4.976891434312e-06       2.488445717156e-05       4.242095378144e-08       2.996521302724e-05       8.199342914823e-02       9.976865136890e-01 
       1.113695553567e+01       4.001726573560e-01       4.232802307941e+03       5.416906739275e-03       1.114399743493e+04       9.181872177236e+02       1.352542013573e+05       7.875296185313e+02       5.974984403566e-08       4.873645779934e-06       2.436822889967e-05       4.125166550105e-08       2.934287618914e-05       8.256705393976e-02       9.977025858677e-01 
       1.105244131228e+01       4.044021833096e-01       4.248486293810e+03       5.360361145776e-03       1.112831344906e+04       9.233244253780e+02       1.341233447494e+05       7.886760259474e+02       5.810290333671e-08       4.772541953330e-06       2.386270976665e-05       4.011460735622e-08       2.873346923067e-05       8.314470113136e-02       9.977185466452e-01 
       1.096851558999e+01       4.086763258573e-01       4.264225361923e+03       5.304406254957e-03       1.111257438095e+04       9.284839291382e+02       1.330010197233e+05       7.898225110846e+02       5.650135873521e-08       4.673535522466e-06       2.336767761233e-05       3.900889096060e-08       2.813672338449e-05       8.372639892912e-02       9.977343967902e-01 
       1.088517427093e+01       4.129955552952e-01       4.280019704419e+03       5.249035888470e-03       1.109678003845e+04       9.336657406526e+02       1.318871646031e+05       7.909690734146e+02       5.494395894022e-08       4.576582977044e-06       2.288291488522e-05       3.793365241511e-08       2.755237547362e-05       8.431217573689e-02       9.977501370660e-01 
       1.080241328573e+01       4.173603468751e-01       4.295869514111e+03       5.194243932720e-03       1.108093022876e+04       9.388698701267e+02       1.307817181502e+05       7.921157124120e+02       5.342948715113e-08       4.481641709383e-06       2.240820854692e-05       3.688805163300e-08       2.698016779508e-05       8.490206015771e-02       9.977657682307e-01 
       1.072022859340e+01       4.217711808574e-01       4.311774984487e+03       5.140024338182e-03       1.106502475838e+04       9.440963262965e+02       1.296846195598e+05       7.932624275554e+02       5.195676010695e-08       4.388669995689e-06       2.194334997844e-05       3.587127168351e-08       2.641984800592e-05       8.549608099519e-02       9.977812910372e-01 
       1.063861618104e+01       4.262285425635e-01       4.327736309718e+03       5.086371118732e-03       1.104906343315e+04       9.493451164023e+02       1.285958084584e+05       7.944092183267e+02       5.052462716184e-08       4.297626977722e-06       2.148813488861e-05       3.488251815355e-08       2.587116901165e-05       8.609426725491e-02       9.977967062333e-01 
       1.055757206373e+01       4.307329224289e-01       4.343753684653e+03       5.033278350972e-03       1.103304605822e+04       9.546162461615e+02       1.275152249003e+05       7.955560842110e+02       4.913196938614e-08       4.208472644841e-06       2.104236322421e-05       3.392101852710e-08       2.533388885696e-05       8.669664814587e-02       9.978120145616e-01 
       1.047709228427e+01       4.352848160576e-01       4.359827304827e+03       4.980740173578e-03       1.101697243804e+04       9.599097197414e+02       1.264428093647e+05       7.967030246973e+02       4.777769869209e-08       4.121167816420e-06       2.060583908210e-05       3.298602158158e-08       2.480777061879e-05       8.730325308186e-02       9.978272167599e-01 
       1.039717291304e+01       4.398847242763e-01       4.375957366463e+03       4.928750786646e-03       1.100084237641e+04       9.652255397317e+02       1.253785027530e+05       7.978500392776e+02       4.646075698380e-08       4.035674124629e-06       2.017837062315e-05       3.207679680097e-08       2.429258230156e-05       8.791411168294e-02       9.978423135605e-01 
       1.031781004777e+01       4.445331531893e-01       4.392144066469e+03       4.877304451043e-03       1.098465567640e+04       9.705637071165e+02       1.243222463856e+05       7.989971274473e+02       4.518011533050e-08       3.951953997573e-06       1.975976998786e-05       3.119263380504e-08       2.378809673457e-05       8.852925377688e-02       9.978573056910e-01 
       1.023899981334e+01       4.492306142344e-01       4.408387602449e+03       4.826395487772e-03       1.096841214042e+04       9.759242212457e+02       1.232739819989e+05       8.001442887055e+02       4.393477316265e-08       3.869970642780e-06       1.934985321390e-05       3.033284179434e-08       2.329409147164e-05       8.914870940060e-02       9.978721938741e-01 
       1.016073836166e+01       4.539776242388e-01       4.424688172697e+03       4.776018277338e-03       1.095211157017e+04       9.813070798067e+02       1.222336517424e+05       8.012915225543e+02       4.272375749022e-08       3.789688031034e-06       1.894844015517e-05       2.949674901047e-08       2.281034869270e-05       8.977250880164e-02       9.978869788272e-01 
       1.008302187140e+01       4.587747054763e-01       4.441045976205e+03       4.726167259121e-03       1.093575376666e+04       9.867122787948e+02       1.212011981762e+05       8.024388284992e+02       4.154612214248e-08       3.711070880539e-06       1.855535440270e-05       2.868370221125e-08       2.233665510759e-05       9.040068243966e-02       9.979016612631e-01 
       1.000584654785e+01       4.636223857241e-01       4.457461212663e+03       4.676836930761e-03       1.091933853021e+04       9.921398124838e+02       1.201765642674e+05       8.035862060490e+02       4.040094702876e-08       3.634084641417e-06       1.817042320708e-05       2.789306616033e-08       2.187280186169e-05       9.103326098791e-02       9.979162418896e-01 
       9.929208622707e+00       4.685211983214e-01       4.473934082463e+03       4.628021847545e-03       1.090286566041e+04       9.975896733962e+02       1.191596933879e+05       8.047336547159e+02       3.928733741959e-08       3.558695480519e-06       1.779347740260e-05       2.712422313090e-08       2.141858444367e-05       9.167027533470e-02       9.979307214097e-01 
       9.853104353935e+00       4.734716822276e-01       4.490464786699e+03       4.579716621798e-03       1.088633495617e+04       1.003061852273e+03       1.181505293112e+05       8.058811740151e+02       3.820442324765e-08       3.484870266564e-06       1.742435133282e-05       2.637657242306e-08       2.097380259506e-05       9.231175658498e-02       9.979451005215e-01 
       9.777530025534e+00       4.784743820818e-01       4.507053527172e+03       4.531915922286e-03       1.086974621570e+04       1.008556338043e+03       1.171490162096e+05       8.070287634652e+02       3.715135842801e-08       3.412576555573e-06       1.706288277787e-05       2.564952989446e-08       2.053826022176e-05       9.295773606178e-02       9.979593799185e-01 
       9.702481947386e+00       4.835298482623e-01       4.523700506390e+03       4.484614473622e-03       1.085309923648e+04       1.014073117790e+03       1.161550986516e+05       8.081764225880e+02       3.612732019703e-08       3.341782576613e-06       1.670891288307e-05       2.494252750397e-08       2.011176530738e-05       9.360824530780e-02       9.979735602892e-01 
