# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f          
       2.578917167761e+05       1.130541336305e-08       1.790196883025e+00       1.446262896968e+05       1.320842266036e+04       5.121673394065e-02       3.406356004207e+09       1.032828771633e+00       1.218018939956e+10       4.675649097020e+07       2.805389458212e+08       8.409278835106e+09       2.091676367145e+10       1.768706788712e-04       7.128135196939e-02 
       2.560989679110e+05       1.146382755070e-08       1.802679046685e+00       1.426303416140e+05       1.320841017819e+04       5.157521215615e-02       3.382673422790e+09       1.040024964325e+00       1.184502082651e+10       4.578816621371e+07       2.747289972822e+08       8.177876358916e+09       2.034341434892e+10       1.769587257351e-04       7.140623295094e-02 
       2.543186810592e+05       1.162445856334e-08       1.815247899533e+00       1.406619917725e+05       1.320839760934e+04       5.193619917393e-02       3.359155467310e+09       1.047271061835e+00       1.151907520005e+10       4.483989524152e+07       2.690393714491e+08       7.952841462657e+09       1.978579592940e+10       1.770469712795e-04       7.153208713996e-02 
       2.525507695930e+05       1.178733736184e-08       1.827904038870e+00       1.387208581941e+05       1.320838495320e+04       5.229971254798e-02       3.335800993397e+09       1.054567406993e+00       1.120209873053e+10       4.391126274685e+07       2.634675764811e+08       7.733998928359e+09       1.924347649811e+10       1.771354169645e-04       7.165892068303e-02 
       2.507951474871e+05       1.195249533826e-08       1.840648066051e+00       1.368065641902e+05       1.320837220917e+04       5.266576995507e-02       3.312608864636e+09       1.061914344936e+00       1.089384461182e+10       4.300186202370e+07       2.580111721422e+08       7.521178359542e+09       1.871603600552e+10       1.772240642607e-04       7.178673976207e-02 
       2.490517293138e+05       1.211996432172e-08       1.853480586498e+00       1.349187382881e+05       1.320835937665e+04       5.303438919558e-02       3.289577952513e+09       1.069312223126e+00       1.059407282920e+10       4.211129478880e+07       2.526677687328e+08       7.314214048543e+09       1.820306594126e+10       1.773129146496e-04       7.191555059443e-02 
       2.473204302396e+05       1.228977658455e-08       1.866402209746e+00       1.330570141594e+05       1.320834645503e+04       5.340558819440e-02       3.266707136358e+09       1.076761391365e+00       1.030254997246e+10       4.123917100714e+07       2.474350260429e+08       7.112944847491e+09       1.770416901700e+10       1.774019696235e-04       7.204535943308e-02 
       2.456011660205e+05       1.246196484837e-08       1.879413549454e+00       1.312210305479e+05       1.320833344369e+04       5.377938500178e-02       3.243995303291e+09       1.084262201812e+00       1.001904905416e+10       4.038510872118e+07       2.423106523271e+08       6.917214042841e+09       1.721895885805e+10       1.774912306856e-04       7.217617256673e-02 
       2.438938529982e+05       1.263656229034e-08       1.892515223437e+00       1.294104312003e+05       1.320832034202e+04       5.415579779420e-02       3.221441348168e+09       1.091815008993e+00       9.743349332903e+09       3.954873388354e+07       2.372924033012e+08       6.726869233348e+09       1.674705970344e+10       1.775806993502e-04       7.230799631998e-02 
       2.421984080958e+05       1.281360254950e-08       1.905707853701e+00       1.276248647960e+05       1.320830714938e+04       5.453484487527e-02       3.199044173528e+09       1.099420169822e+00       9.475236141439e+09       3.872968019321e+07       2.323780811592e+08       6.541762211410e+09       1.628810611420e+10       1.776703771424e-04       7.244083705345e-02 
       2.405147488140e+05       1.299311973313e-08       1.918992066454e+00       1.258639848796e+05       1.320829386517e+04       5.491654467661e-02       3.176802689537e+09       1.107078043614e+00       9.214500719555e+09       3.792758893511e+07       2.275655336107e+08       6.361748847669e+09       1.584174268977e+10       1.777602655989e-04       7.257470116394e-02 
       2.388427932271e+05       1.317514842323e-08       1.932368492151e+00       1.241274497928e+05       1.320828048875e+04       5.530091575873e-02       3.154715813939e+09       1.114788992099e+00       8.960940051512e+09       3.714210882301e+07       2.228526529381e+08       6.186688978792e+09       1.540762379207e+10       1.778503662672e-04       7.270959508457e-02 
       2.371824599786e+05       1.335972368316e-08       1.945837765510e+00       1.224149226085e+05       1.320826701947e+04       5.568797681197e-02       3.132782472000e+09       1.122553379440e+00       8.714356707981e+09       3.637289584566e+07       2.182373750739e+08       6.016446298335e+09       1.498541327724e+10       1.779406807065e-04       7.284552528488e-02 
       2.355336682779e+05       1.354688106424e-08       1.959400525544e+00       1.207260710648e+05       1.320825345671e+04       5.607774665736e-02       3.111001596457e+09       1.130371572247e+00       8.474558692314e+09       3.561961311612e+07       2.137176786967e+08       5.850888250616e+09       1.457478423474e+10       1.780312104871e-04       7.298249827104e-02 
       2.338963378956e+05       1.373665661255e-08       1.973057415587e+00       1.190605675009e+05       1.320823979982e+04       5.647024424757e-02       3.089372127466e+09       1.138243939594e+00       8.241359291063e+09       3.488193072427e+07       2.092915843456e+08       5.689885927501e+09       1.417541873363e+10       1.781219571910e-04       7.312052058594e-02 
       2.322703891604e+05       1.392908687576e-08       1.986809083328e+00       1.174180887929e+05       1.320822604816e+04       5.686548866780e-02       3.067893012550e+09       1.146170853034e+00       8.014576928591e+09       3.415952559227e+07       2.049571535536e+08       5.533313968039e+09       1.378700757578e+10       1.782129224117e-04       7.325959880935e-02 
       2.306557429545e+05       1.412420891010e-08       2.000656180831e+00       1.157983162912e+05       1.320821220106e+04       5.726349913673e-02       3.046563206548e+09       1.154152686615e+00       7.794035025705e+09       3.345208133307e+07       2.007124879984e+08       5.381050460851e+09       1.340925005589e+10       1.783041077543e-04       7.339973955804e-02 
       2.290523207103e+05       1.432206028738e-08       2.014599364569e+00       1.142009357587e+05       1.320819825787e+04       5.766429500744e-02       3.025381671566e+09       1.162189816897e+00       7.579561862162e+09       3.275928811190e+07       1.965557286714e+08       5.232976849209e+09       1.304185372815e+10       1.783955148358e-04       7.354094948594e-02 
       2.274600444062e+05       1.452267910214e-08       2.028639295453e+00       1.126256373090e+05       1.320818421794e+04       5.806789576836e-02       3.004347376923e+09       1.170282622966e+00       7.370990442967e+09       3.208084251051e+07       1.924850550631e+08       5.088977838724e+09       1.268453417926e+10       1.784871452848e-04       7.368323528427e-02 
       2.258788365631e+05       1.472610397888e-08       2.042776638858e+00       1.110721153471e+05       1.320817008060e+04       5.847432104420e-02       2.983459299103e+09       1.178431486452e+00       7.168158368347e+09       3.141644739432e+07       1.884986843659e+08       4.948941307581e+09       1.233701480769e+10       1.785790007421e-04       7.382660368168e-02 
       2.243086202402e+05       1.493237407940e-08       2.057012064653e+00       1.095400685093e+05       1.320815584517e+04       5.888359059691e-02       2.962716421705e+09       1.186636791546e+00       6.970907707308e+09       3.076581178229e+07       1.845948706938e+08       4.812758219234e+09       1.199902660902e+10       1.786710828603e-04       7.397106144438e-02 
       2.227493190320e+05       1.514152911027e-08       2.071346247232e+00       1.080291996046e+05       1.320814151099e+04       5.929572432664e-02       2.942117735393e+09       1.194898925013e+00       6.779084874663e+09       3.012865071948e+07       1.807719043169e+08       4.680322537511e+09       1.167030796721e+10       1.787633933041e-04       7.411661537630e-02 
       2.212008570636e+05       1.535360933029e-08       2.085779865542e+00       1.065392155573e+05       1.320812707737e+04       5.971074227272e-02       2.921662237847e+09       1.203218276213e+00       6.592540511450e+09       2.950468515223e+07       1.770281109134e+08       4.551531144050e+09       1.135060445157e+10       1.788559337504e-04       7.426327231917e-02 
       2.196631589880e+05       1.556865555823e-08       2.100313603107e+00       1.050698273497e+05       1.320811254364e+04       6.012866461459e-02       2.901348933717e+09       1.211595237113e+00       6.411129368637e+09       2.889364180599e+07       1.733618508360e+08       4.426283758015e+09       1.103966861929e+10       1.789487058884e-04       7.441103915274e-02 
       2.181361499817e+05       1.578670918050e-08       2.114948148073e+00       1.036207499659e+05       1.320809790909e+04       6.054951167282e-02       2.881176834568e+09       1.220030202309e+00       6.234710194034e+09       2.829525306561e+07       1.697715183936e+08       4.304482858010e+09       1.073725982350e+10       1.790417114197e-04       7.455992279482e-02 
       2.166197557413e+05       1.600781215904e-08       2.129684193222e+00       1.021917023367e+05       1.320808317305e+04       6.097330391008e-02       2.861144958839e+09       1.228523569036e+00       6.063145622306e+09       2.770925685811e+07       1.662555411487e+08       4.186033606150e+09       1.044314402646e+10       1.791349520582e-04       7.470993020150e-02 
       2.151139024801e+05       1.623200703930e-08       2.144522436010e+00       1.007824072842e+05       1.320806833480e+04       6.140006193214e-02       2.841252331791e+09       1.237075737192e+00       5.896302068019e+09       2.713539653798e+07       1.628123792279e+08       4.070843774219e+09       1.015709361800e+10       1.792284295305e-04       7.486106836722e-02 
       2.136185169241e+05       1.645933695825e-08       2.159463578597e+00       9.939259146894e+04       1.320805339366e+04       6.182980648885e-02       2.821497985462e+09       1.245687109349e+00       5.734049621633e+09       2.657342077470e+07       1.594405246482e+08       3.958823671856e+09       9.878887238912e+09       1.793221455756e-04       7.501334432495e-02 
       2.121335263089e+05       1.668984565265e-08       2.174508327871e+00       9.802198533580e+04       1.320803834891e+04       6.226255847518e-02       2.801880958615e+09       1.254358090775e+00       5.576261948347e+09       2.602308344272e+07       1.561385006563e+08       3.849886076726e+09       9.608309609172e+09       1.794161019455e-04       7.516676514628e-02 
       2.106588583756e+05       1.692357746726e-08       2.189657395493e+00       9.667032306211e+04       1.320802319984e+04       6.269833893221e-02       2.782400296700e+09       1.263089089447e+00       5.422816189733e+09       2.548414351365e+07       1.529048610819e+08       3.743946166605e+09       9.345151360933e+09       1.795103004048e-04       7.532133794159e-02 
